year,country_code,terror_count,armed,arms_import,exports,foreign_in_invesment,gdp_growth,gdp_per_capita,gross_expenditure,public_health_expenditure,total_health_expenditure,imports,life_expectancy
2014,COD,80,134250,4000000,36.37369489,-1.048130469,8.969479483,437.8149312,35178103378,11.05626274,4.32823361,14319948778,58.65919512
2014,DJI,1,12950,14000000,39.14798129,9.634658835,6.000194324,1812.425386,5.7866E+11,14.13973888,10.56825612,1.56643E+11,62.0155122
2014,DOM,1,71050,6500000,25.59871274,3.656695158,7.608964836,6268.632483,68579919471,17.36030647,4.37577756,20047191744,73.50002439
2014,EGY,345,835500,360000000,14.43455921,1.586473134,2.228791014,3365.707421,3.27261E+11,5.58768476,5.64211505,69282077028,71.12170732
2014,ETH,1,138000,33000000,11.64161991,3.833689222,10.27918702,573.5659603,65320924465,15.74970497,4.88431325,16182860468,64.03502439
2014,FRA,14,312350,17000000,28.9471692,-0.036921966,0.636621653,42843.01322,2.89558E+12,15.68728706,11.53951975,8.78275E+11,82.67073171
2014,GEO,2,32350,1000000,42.9436172,10.59799795,4.623331907,4429.650075,19402814465,5.00484907,7.4166592,9983201733,74.66863415
2014,DEU,13,178600,114000000,45.65201629,0.243467402,1.595338098,47902.65288,3.62623E+12,19.64679604,11.29700067,1.51792E+12,81.0902439
2014,GHA,1,15500,14000000,39.52355867,8.70971294,3.985865624,1441.636453,42248148888,6.81968861,3.55729189,18894242070,61.31163415
2014,GRC,26,146950,199000000,32.50380497,1.142324192,0.352849233,21673.78107,2.41829E+11,9.98286342,8.08426702,82484187484,81.43658537
2014,HND,1,18700,13000000,46.86933991,6.676995228,3.085214961,2434.280046,23038253188,15.40435806,8.72268046,12741021868,73.13570732
2014,HUN,1,38500,7000000,88.65527404,9.043195351,4.04732118,14117.97668,1.29625E+11,10.1389949,7.40078093,1.13822E+11,75.76341463
2014,ISL,1,200,50000000,53.25572689,4.463336157,1.9265264,52475.1278,16105580538,15.72585167,8.85916593,8075091023,82.86097561
2014,IND,823,2749700,3199000000,23.03039091,1.700324232,7.179433483,1569.941828,2.09444E+12,5.04773107,4.68508833,5.2924E+11,68.01380488
2014,IDN,33,676500,1124000000,23.63391577,2.821010296,5.023889052,3499.588735,8.97517E+11,5.73006505,2.84686016,2.17487E+11,68.8884878
2014,IRN,9,563000,13000000,24.16879394,0.495030556,4.343343402,5442.874771,4.02892E+11,17.53158028,6.8949223,80361999599,75.38931707
2014,IRQ,3756,209000,632000000,42.40794901,2.090580727,0.060108872,6484.529337,1.79631E+11,6.46038337,5.53887318,47900000000,69.39968293
2014,IRL,33,9100,40000000,113.7867376,33.85693114,8.462366745,55503.32726,2.10356E+11,13.44324909,7.78319657,2.45687E+11,81.34878049
2014,ISR,293,184500,510000000,32.21319652,2.182211133,3.163047034,37582.84624,3.0314E+11,11.56967868,7.80830808,93835210598,82.15365854
2014,ITA,7,356850,145000000,29.3321353,0.792068582,0.091894998,35365.10412,2.08839E+12,13.65207191,9.24791783,5.69165E+11,83.0902439
2014,CIV,1,25000,6000000,41.32847044,1.282297225,8.486345568,1544.321337,32502038067,7.34924624,5.71627357,12425994139,51.55958537
2014,JAM,1,3450,1500000,31.25835512,4.188855399,0.694621084,4993.193756,16987600791,8.0754906,5.36152479,7434188643,75.6535122
2014,JPN,5,259800,313000000,17.54637939,0.37967002,0.335664786,38139.42236,4.9683E+12,20.28215968,10.22874408,9.70348E+11,83.58780488
2014,JOR,3,115500,196000000,43.33313351,5.608363492,3.096330275,4830.976915,45287066620,13.6752807,7.45299586,24985070423,74.05214634
2014,KEN,109,29100,17000000,16.92444637,1.538107198,5.331859404,1368.491132,72002099583,12.80118836,5.72029126,20997518260,61.57636585
2014,KGZ,2,20400,4000000,37.44865159,4.725390156,4.024038629,1279.769783,11219237672,11.91937948,6.48376219,6547842569,70.40243902
2014,LBN,192,80000,6000000,57.49871515,6.354783415,1.8,8148.639167,51153274814,10.72474485,6.39370883,31717035500,79.37309756
2014,LBR,1,2050,215165420.2,24.98758073,35.77127368,0.701141636,457.8585865,3421000000,11.86425744,10.03633328,1911000000,60.83441463
2014,LBY,649,7000,17000000,54.82944514,4.803079307,-62.07591958,5517.779569,31216304525,4.9278207,4.96893503,41375353662,71.71612195
2014,MKD,3,8000,1000000,47.84503154,0.537857525,3.540834355,5453.281275,13275010853,12.88853695,6.47637457,7371607213,75.34239024
2014,MDG,1,21600,215165420.2,31.90790981,3.285258013,3.315854155,452.8103949,11831993170,10.18389375,3.04135502,4564172572,65.08560976
2014,MYS,11,133600,73000000,73.79205507,3.141202553,6.01216652,11305.9001,3.06714E+11,6.44961324,4.16907804,2.18113E+11,74.71829268
2014,MDV,8,192336.934,5000000,107.6837006,10.77420509,5.997326423,7716.204015,2523210196,26.59159495,13.73352009,2760959091,76.77282927
2014,MLI,65,13800,7500000,23.1152469,1.028436991,7.043356204,819.6212972,15250995239,5.64283619,6.86216649,4484002505,57.98626829
2014,MLT,1,2130,12000000,147.3192551,-2.857009338,3.460979157,25125.09562,9892530184,15.63718885,9.74992027,14973464243,81.94634146
2014,MEX,5,336050,98000000,32.30931451,2.111390782,2.245308567,10353.44798,1.31195E+12,11.58149111,6.29642103,4.33203E+11,76.72185366
2014,MOZ,22,11200,12000000,33.35927604,29.47209416,7.443837429,623.1979366,25679833888,8.8123221,6.97558186,14376816032,55.02595122
2014,MMR,8,513250,101000000,20.09033989,3.316849948,7.991243344,1227.137217,66937456216,3.59309128,2.27575459,14536915096,65.85785366
2014,NPL,7,157750,5000000,11.50508764,0.153459045,5.988984661,703.1825707,25605990939,11.17908234,5.797226,8073401157,69.60468293
2014,NLD,1,41900,11000000,82.56536874,11.52678064,1.419690296,52157.40687,7.84263E+11,20.86258153,10.89729305,6.30902E+11,81.70731707
2014,NZL,1,8500,79000000,27.97065407,1.646667319,3.5761758,44380.42658,1.98729E+11,23.35596618,11.0296101,54567551312,81.40487805
2014,NIC,2,12000,13000000,42.38646784,7.498586696,4.565212146,1960.490908,13867943025,23.95122847,9.04013941,7075179822,74.81014634
2014,NER,5,10700,3000000,20.98005056,9.967752586,7.049797948,431.3816821,9747760485,7.56875312,5.82129922,3232319003,61.4584878
2014,NGA,634,162000,225000000,18.43512599,0.851655301,6.309718253,3080.31727,5.13963E+11,8.1729178,3.66879844,68062321507,52.75426829
2014,PAK,2100,925800,797000000,12.24258363,0.764033888,4.674707981,1320.55355,2.60039E+11,4.72960635,2.61391631,45594469822,66.18336585
2014,PRY,14,25450,7500000,45.18906787,1.486407564,4.722333745,4712.870205,30168626195,11.91504137,9.81442131,13242370791,72.92170732
2014,PER,12,158000,153000000,22.57770069,3.92223981,2.354333038,6490.18119,2.04312E+11,15.0005338,5.47303468,48676833134,74.52553659
2014,PHL,580,165500,12000000,28.84456149,2.015057896,6.218425752,2873.088189,2.95015E+11,10.0064667,4.7099852,92339910049,68.26563415
2014,RUS,48,1287000,202000000,27.05302069,1.067583597,0.731458212,14125.9061,1.93144E+12,9.49090422,7.07040825,4.26062E+11,70.74365854
2014,RWA,2,35000,14000000,14.79147359,3.687059353,7.00913242,697.6265013,9224744549,9.85551258,7.53155111,2482908191,63.96565854
2014,SAU,14,251500,2731000000,47.03189288,1.062808358,3.638699049,24406.47646,6.54673E+11,8.21100108,4.68408481,2.55383E+11,74.33721951
2014,SEN,2,18600,7000000,28.1122585,2.633764346,4.311051021,1041.717461,18215037387,8.03667306,4.66497201,7227241366,66.37258537
2014,SOM,601,17000,2000000,14.50327608,7.685496724,2.698211474,536.9111436,8310000000,11.43366583,6.742246179,3482000000,55.35480488
2014,ZAF,20,82250,50000000,31.1819183,1.648613084,1.628871543,6488.016875,3.57358E+11,14.22850541,8.79698456,1.15597E+11,57.18212195
2014,SSD,34,185000,35000000,20.15123091,0.007798669,3.373648477,1115.093515,15123167119,4,2.73842073,4517586508,55.68221951
2014,ESP,3,200000,127000000,32.66738989,2.600261761,1.378998287,29600.47225,1.34259E+12,14.50363504,9.02988651,4.16194E+11,83.22926829
2014,LKA,16,223100,5000000,20.91250593,1.116682998,4.878603033,3852.742066,86432021825,11.17345856,3.50335011,23142013117,74.79480488
2014,SDN,127,264300,61000000,8.149134518,1.523136574,2.679411813,2087.700544,84748042950,11.64949118,8.42877471,9291097980,63.45853659
2014,SWE,5,30550,43000000,45.03314841,-1.503424384,2.604326565,59180.19898,5.49054E+11,19.03285179,11.92983965,2.33644E+11,82.25365854
2014,SYR,283,280500,15000000,39.14798129,4.803079307,2.698211474,13896.0611,5.7866E+11,4.79576059,3.25453108,1.56643E+11,70.07102439
2014,TJK,1,16300,3000000,9.055173094,3.348815586,6.69925066,1113.366354,12542295569,6.83602457,6.880884,4142350211,69.59797561
2014,TZA,11,28400,26000000,19.41418065,4.242050711,6.965133317,957.9345343,53197273184,12.31454992,5.58011591,14357149892,64.94390244
2014,THA,423,453550,105000000,69.28534018,1.2305736,0.817633102,5969.940116,3.77578E+11,13.28262159,4.122164481,2.53392E+11,74.42202439
2014,TUN,23,47800,46000000,45.56956543,2.152699489,2.86812367,4276.960399,52831183366,14.16313675,7.00385794,26920539554,74.83534146
2014,TUR,80,612800,1556000000,27.88480083,1.5677624,3.020118213,10303.69871,8.32678E+11,10.50117417,5.41495949,2.56635E+11,75.1635122
2014,TKM,1,36500,102000000,73.97709268,9.583389859,10.29999997,8199.009383,22568460228,8.6813085,2.06738625,14168082333,65.59853659
2014,UGA,6,46800,178750000,17.86550549,3.813161327,5.183828963,734.7440153,30483785777,10.96659876,7.22213686,7682583315,58.46641463
2014,UKR,820,204000,1000000,48.59296182,0.634440717,-6.552618891,3104.658296,1.38184E+11,10.79780149,7.09573611,69553702878,71.18658537
2014,ARE,2,63000,737000000,97.34736223,2.689353884,3.079884331,44238.59977,3.16183E+11,8.69167652,3.64398564,3.0552E+11,77.36817073
2014,GBR,103,154700,211000000,28.07460164,2.379731735,3.070483794,46412.11727,3.05844E+12,16.52383126,9.11547172,9.01514E+11,81.30487805
2014,USA,26,1381250,566000000,13.65646486,1.192236946,2.370457671,54539.66558,1.79019E+13,21.29327365,17.14075435,2.88407E+12,78.74146341
2014,VEN,4,265000,171000000,16.69382735,1.245115691,-3.894386475,11930.40635,3.48971E+11,5.80394653,5.2567025,88106223754,74.23619512
2014,YEM,713,20000,6000000,21.48362717,-0.539237346,-0.188690232,1650.974597,46198093917,3.93250762,5.63699019,12256577784,63.81819512
2014,ZWE,1,50800,215165420.2,27.06147058,3.330301571,3.848290307,931.1981847,17808314800,8.48665324,6.43947119,7453295600,57.49831707
2015,AFG,1839,319400,116000000,7.149601181,0.874678514,0.840718528,594.3230812,27581862835,11.10824913,8.177010988,9632686177,60.71717073
2015,ALB,4,8500,7000000,27.18895969,8.696486632,2.800000001,3945.217582,13417641369,9.673186925,5.710520755,5118353251,78.01446341
2015,DZA,16,317200,883000000,23.56447598,-0.244810283,3.763466957,4154.119692,1.86571E+11,9.801570158,6.441900445,60621193744,75.04253659
2015,ARG,1,105450,20000000,11.00846791,2.048649593,2.647271419,13467.41564,5.89621E+11,8.799077553,5.17114489,69277437464,76.33421951
2015,ARM,2,49100,10500000,29.79619597,1.694841176,3,3489.12769,11810069838,7.28898882,4.306518858,4418183192,74.79712195
2015,AUS,7,57800,1529000000,19.79747911,2.885369486,2.240028575,56290.64681,1.35805E+12,17.39623465,9.335692603,2.84024E+11,82.45121951
2015,BHR,18,19460,17000000,75.16587578,-4.699521162,2.862955875,22600.2141,22523570479,9.765577965,4.358760193,14689162234,76.81909756
2015,BGD,463,220950,625000000,17.33667493,1.732763211,6.552633316,1211.701531,2.09539E+11,6.396237308,2.984734473,48280651359,72.00119512
2015,BIH,6,10500,215165420.2,32.94697144,1.81234205,3.034826724,4249.330313,22254524203,14.3365323,9.672025198,10100475135,76.58858537
2015,BRA,5,729500,230000000,12.88922123,4.162362675,-3.769252669,8677.768107,1.82489E+12,7.233532283,8.289257105,2.53714E+11,74.67587805
2015,BGR,2,47300,3000000,64.10718625,3.685801844,3.617442633,6993.47736,50124955792,11.11580779,7.5904519,32107080027,74.46585366
2015,BFA,4,11450,8000000,25.16731788,1.567654644,4.021049409,589.7744141,12288219288,12.10024294,5.342251855,4297434374,58.93129268
2015,BDI,97,41000,1000000,6.053185785,1.600877578,-3.904919353,277.0683092,3830656553,13.71040575,8.08818691,920818634.2,57.10704878
2015,CMR,74,23400,7000000,19.52923256,2.442492799,5.773247581,1217.26067,31420434035,5.19057472,4.174389658,8553900206,55.93439024
2015,CAN,5,67500,413000000,31.57971053,3.522804718,0.941675857,43315.70044,1.58991E+12,18.57749438,10.67881434,5.27476E+11,82.13763415
2015,CAF,45,8150,7000000,12.61192312,0.189420635,4.799886081,323.201674,1931681474,13.00764014,3.844471568,547649421.5,51.41912195
2015,TCD,26,39850,30500000,29.83252711,5.512268595,1.799999521,775.6950905,11703933110,7.379106878,3.30192014,4063538645,51.87331707
2015,CHL,1,109450,144000000,29.98012754,8.495655833,2.305566995,13416.23004,2.41454E+11,15.04805034,7.389919483,72848975266,81.78756098
2015,CHN,15,2843000,1143000000,21.97322516,2.258169812,6.918336423,8069.211938,1.06792E+13,10.45496867,5.306827823,2.04576E+12,75.98634146
2015,COL,133,481100,207000000,14.71463409,4.016784074,3.083285967,6056.147717,3.1989E+11,18.92704212,6.903439425,70788632723,74.18202439
2015,CYP,3,12750,23500000,61.21776699,40.95682557,1.679273729,23075.1127,19494510369,7.551278145,7.450618935,11908727958,80.30709756
2015,CZE,4,25050,36000000,82.9552443,1.338614175,4.535628699,17556.9243,1.73806E+11,14.67318124,7.486602145,1.42247E+11,79.47317073
2015,COD,109,134250,1000000,29.49043932,-1.441011986,6.91618781,456.0527405,37169842041,9.775370938,3.878784113,12323864766,59.02390244
2015,DNK,4,16600,46000000,55.22701341,0.626823348,1.606086132,53014.64416,2.79007E+11,16.36280234,10.97533225,1.44102E+11,81.1
2015,DJI,0,12950,1000000,39.14798129,7.179989837,6.500508308,1945.124293,5.7866E+11,14.13973888,9.341604643,1.56643E+11,62.28565854
2015,ECU,1,40750,27000000,20.67359743,1.058192369,0.157743724,6205.064145,1.03169E+11,8.228007575,7.210626628,23702545000,76.10292683
2015,EGY,577,835500,1404000000,13.2068483,2.081392516,4.2,3614.746766,3.587E+11,5.809337183,5.359476145,71606518099,71.31695122
2015,EST,2,6400,18000000,79.28571852,-2.90307347,1.444213103,17084.51742,21527725408,13.09382762,6.264352673,16875413109,77.13170732
2015,ETH,6,138000,10000000,9.827308784,3.522278445,9.607518001,619.1694065,72320606511,17.30881369,5.598392315,16828592317,64.57804878
2015,FIN,9,24900,288000000,36.84102505,7.326290353,0.268556389,42403.46748,2.33043E+11,12.33531763,9.384082768,86292558501,81.38536585
2015,FRA,36,306350,42000000,30.02763789,1.445685417,1.274180325,36352.48007,2.45215E+12,15.61393404,11.46842061,7.59632E+11,82.67073171
2015,GEO,1,26050,2666666.667,45.04206124,11.24959092,2.774928095,3757.064863,16740317763,4.596160423,8.15426601,9065229586,74.81741463
2015,DEU,50,177300,101000000,46.78118055,1.374396924,1.7207335,41178.4566,3.10888E+12,19.07280796,11.09661513,1.3189E+12,81.0902439
2015,GRC,31,146950,763000000,31.91500255,0.585539942,-0.219147178,18006.97033,1.94571E+11,10.91566226,9.088911678,61906719419,81.58780488
2015,GIN,2,12300,3333333.333,26.80918101,1.268807545,0.099994528,531.3205952,8339437677,8.93210005,5.315074628,3436235738,59.19343902
2015,HUN,1,38500,6000000,90.72670406,-2.156125736,3.148083829,12365.62603,1.1087E+11,10.19851675,7.627186485,99582773218,75.96097561
2015,IND,847,2798800,2858000000,19.95303075,2.106885336,7.933744293,1593.257703,2.13715E+12,4.653782695,4.483599777,4.65096E+11,68.34856098
2015,IDN,28,675500,441000000,21.0919758,2.326659701,4.793921304,3346.487039,8.59812E+11,5.919800643,2.845953003,1.79676E+11,69.07168293
2015,IRN,9,563000,13000000,24.91664264,0.651854092,-0.106807106,6914.792787,4.97722E+11,16.33053295,6.873984605,1.00323E+11,75.59134146
2015,IRQ,2626,209000,1403000000,34.83577545,1.841687642,3.019924564,4943.760388,1.57095E+11,6.06325942,5.01028208,39754541398,69.59026829
2015,IRL,29,9100,43000000,123.9945912,71.7169754,26.27605727,61093.69108,1.93638E+11,13.1194497,8.06459022,2.61711E+11,81.50243902
2015,ISR,58,184500,672000000,30.72474005,3.844220405,2.507836062,35729.37253,2.9038E+11,11.59051663,7.707604125,82958732119,82.05121951
2015,ITA,5,356850,294000000,30.05762678,0.714128382,0.731730561,29993.07605,1.76546E+12,13.81874128,9.25555094,4.9146E+11,83.4902439
2015,CIV,3,25000,6000000,39.49339347,1.354433322,9.163380703,1398.989958,30720008453,8.235901113,6.02239144,11503564705,51.9197561
2015,JPN,10,259800,351000000,17.63587721,-0.000955628,1.219438139,34523.70077,4.39723E+12,20.04135182,10.17944398,7.87152E+11,83.84365854
2015,JOR,4,115500,236000000,37.58818258,3.397859081,2.382686856,4940.045836,46109522958,15.65308625,7.769236873,22694225352,74.20334146
2015,KEN,68,29100,30000000,15.76902012,2.266631539,5.649197078,1376.712829,71810159382,12.57908811,5.502539125,18409367768,62.13373171
2015,KWT,1,22600,359000000,54.37855165,0.24960067,1.846999262,29300.57558,1.03646E+11,5.76990192,2.697756393,51618477900,74.69790244
2015,KGZ,2,20400,4000000,36.15466598,17.33544942,3.469281026,1103.233871,8942530572,12.21351464,6.578927015,4746708531,70.65121951
2015,LAO,2,129100,7000000,36.00914865,8.724534716,7.350386008,1818.441373,14218363217,3.48553057,2.045159498,6303283594,66.53987805
2015,LBN,43,80000,50000000,56.96356427,4.97376145,1.3,8047.645086,50852933001,10.43300123,6.785703398,30589354993,79.62860976
2015,LSO,1,2000,215165420.2,39.14798129,4.970033497,1.611940435,1066.985626,5.7866E+11,13.37580355,11.15600155,1.56643E+11,49.96121951
2015,LBY,483,7000,44000000,54.82944514,4.803079307,-62.07591958,5517.779569,31216304525,6.054109185,4.59314788,31727246377,71.82631707
2015,MKD,4,15600,1000000,48.52530884,2.940745341,3.665280361,4852.657848,11727950923,13.20522786,6.480985978,6536202629,75.49534146
2015,MYS,5,133600,117000000,70.90440692,3.700082229,4.968785216,9768.32686,2.73606E+11,6.097981992,4.021596345,1.87401E+11,74.87517073
2015,MDV,2,192336.934,5000000,91.69471385,8.695752099,2.846643498,8395.785198,3016828963,21.33326789,10.54387161,2731522065,76.979
2015,MLI,112,15800,7500000,22.41046159,1.199851437,5.962581591,724.2562832,13675318653,8.745296055,6.62348183,3785221526,58.45721951
2015,MLT,1,2130,9333333.333,140.5784898,27.88867371,6.154958235,22567.87599,9464677831,15.67264733,9.797940128,13419651769,81.94634146
2015,MEX,19,336050,392000000,35.35557213,2.873253953,2.464955925,9005.024265,1.16801E+12,11.49730408,6.212493345,4.28616E+11,76.92068293
2015,MNE,1,12050,215165420.2,42.7745155,17.55018047,3.151191381,6408.428758,4735016231,9.66016086,6.753538988,2453400898,76.33770732
2015,MAR,1,245800,46000000,34.29424886,3.233728717,4.508487465,2878.201342,1.0843E+11,5.976089215,5.994682063,42334627162,74.28931707
2015,MOZ,6,11200,10500000,31.68098422,26.12503614,6.609723214,529.2425561,20186229107,8.546537355,6.17192422,10070180704,55.3712439
2015,MMR,27,513250,245000000,20.78017186,6.523610224,7.294031845,1161.488158,66204479315,2.986281445,2.130160528,16612149073,66.04207317
2015,NPL,47,158600,14000000,11.67499116,0.244850078,2.725272191,743.3229657,27550737290,12.66363386,6.02632112,8830350548,69.97334146
2015,NLD,2,41310,64000000,82.46333132,13.56674018,1.951710982,44290.86886,6.69407E+11,20.40760308,10.87041815,5.37832E+11,81.70731707
2015,NER,39,10700,9000000,17.17690863,7.349613108,3.605301605,358.958152,8733159805,7.82798878,5.920177155,2817146688,61.96902439
2015,NGA,582,200000,183000000,10.65669501,0.642694681,2.652693623,2671.721164,4.87443E+11,7.375511407,3.589704755,52526089505,53.04887805
2015,PAK,1202,935800,723000000,10.58509397,0.361188124,4.712457804,1434.696665,2.8849E+11,4.72610871,2.77098435,46130517125,66.37697561
2015,PRY,18,25450,7500000,42.67749202,1.163601588,2.962236311,4080.951448,26850143249,12.00272337,10.01654295,11319218123,73.02563415
2015,PER,10,158000,248000000,21.29796673,4.133609737,3.251202425,6027.125855,1.93673E+11,14.10405163,5.201978195,44839145036,74.78073171
2015,PHL,708,165500,153000000,28.18935163,1.995291998,5.905014562,2904.202082,3.11919E+11,8.822460843,4.503963078,1.01908E+11,68.4067561
2015,QAT,1,11800,518000000,56.05586564,0.650430923,3.551015687,73653.39443,1.31622E+11,5.658816313,2.103915563,59271428571,78.76258537
2015,RUS,21,1490000,118000000,28.66724664,0.474307405,-2.828240814,9329.298351,1.25573E+12,9.885245723,6.913408098,2.8142E+11,70.90853659
2015,SAU,97,251500,3347000000,33.74978896,1.260217205,3.485616792,20481.74532,6.78484E+11,7.799373443,4.08964813,2.50506E+11,74.49334146
2015,SEN,1,18600,15000000,29.18622591,2.536456651,6.485194754,899.5798795,15913212803,7.824919025,4.475903175,6275465528,66.80441463
2015,SOM,335,19800,1000000,14.4978903,8.708860759,2.698211474,549.2669766,8719000000,11.43366583,6.742246179,3653000000,55.68558537
2015,ZAF,2,82150,2000000,30.7229534,0.483558679,1.264651378,5718.244732,3.17738E+11,14.36428742,8.745136328,99812131140,57.44090244
2015,KOR,1,634500,275000000,45.90114215,0.365926294,2.611935409,27221.52405,1.28198E+12,12.04394623,7.103787993,5.36567E+11,82.15585366
2015,SSD,44,185000,18000000,9.776991662,-3.072581327,-6.349777952,730.5801009,13324649067,4,2.710499533,5190845385,56.1115122
2015,LKA,11,265200,15333333.33,20.52559996,0.827588233,4.785984567,3926.174396,88429273743,8.833732108,3.417870003,23008989606,74.95319512
2015,SDN,117,264300,116000000,8.182226094,1.787601504,4.906045175,2414.723601,99814652483,11.68701581,8.270106803,10608066667,63.71073171
2015,SWE,36,30550,45000000,45.59012299,1.612749017,4.084960074,50585.25847,4.72166E+11,19.12104486,11.85031151,2.02459E+11,82.55121951
2015,SYR,423,277500,278750000,39.14798129,4.803079307,2.698211474,13896.0611,5.7866E+11,4.79576059,3.249052003,1.56643E+11,70.08931707
2015,TJK,3,16300,3000000,10.50383272,5.426250498,6,925.9118877,10349492009,6.97043657,6.501809728,3320954925,69.76843902
2015,TZA,14,28400,20000000,21.62126362,4.296859373,6.959374422,878.9751055,47783148563,13.8948857,5.64730086,12020304902,65.4874878
2015,THA,277,454550,166000000,69.05905866,2.278402023,2.828335288,5814.769764,3.50447E+11,13.34114073,4.103901649,2.28179E+11,74.60119512
2015,TTO,1,4050,46000000,41.11423656,6.870355696,-0.578521568,17321.88468,24028169270,7.851120305,5.688789423,10155102973,70.55770732
2015,TUN,17,47800,7000000,40.79195624,2.244977219,0.994642523,3822.356006,47741945351,14.28354785,7.15046719,22273552202,74.97597561
2015,TUR,409,512000,458000000,27.96104197,2.377417539,3.97194515,9125.68759,7.38553E+11,10.75676097,5.330639985,2.214E+11,75.42621951
2015,UGA,9,46400,5000000,17.71037625,3.840647324,5.143837727,705.2925695,30572516325,13.6362716,7.84222727,7918800323,59.17907317
2015,UKR,609,256000,18000000,52.76904082,3.365887783,-9.869784362,2114.954716,92422097809,11.5548093,7.304024145,49623753130,71.1895122
2015,GBR,115,152350,397000000,27.63080748,2.042946648,2.194229035,43929.69081,2.9066E+12,16.3638958,9.301022945,8.36052E+11,81.60487805
2015,USA,38,1347300,528000000,12.55395681,2.103683567,2.596148041,56115.71843,1.85586E+13,20.40334911,17.02824225,2.78628E+12,78.74146341
2015,UZB,1,68000,93000000,20.66526968,1.60100283,7.999999997,2132.11124,67739636535,9.750402223,6.074005795,14797400000,68.45307317
2015,VEN,3,265000,162000000,24.39320863,1.245115691,1.812772474,11930.40635,3.48971E+11,6.730413108,5.06001576,88106223754,74.40960976
2015,YEM,570,20000,13000000,10.24093793,-0.040930835,-28.09683489,1406.291651,42354274536,4.023829675,5.546876853,8484661920,64.03139024
