year,country_code,terror_count,arms_import,gdp_growth,life_expectancy,arms_import_neighbour,gdp_growth_neighbour,life_expectancy_neighbour
2014,TKM,1,102000000.0,10.29999997,65.59853659,288000000.0,1.312530908,60.37446341
2014,UGA,6,178750000.0,5.183828963,58.46641463,17000000.0,5.331859403999999,61.57636585
2014,UKR,820,1000000.0,-6.552618891,71.18658537,202000000.0,0.731458212,70.74365854
2014,ARE,2,737000000.0,3.079884331,77.36817073,2731000000.0,3.638699049,74.33721951
2014,GBR,103,211000000.0,3.070483794,81.30487805,40000000.0,8.462366745,81.34878049
2014,USA,26,566000000.0,2.370457671,78.74146341,98000000.0,2.245308567,76.72185366
2014,VEN,4,171000000.0,-3.894386475,74.23619512,190000000.0,4.385710901,73.99314634
2014,YEM,713,6000000.0,-0.18869023199999999,63.81819512,2731000000.0,3.638699049,74.33721951
2014,ZWE,1,215165420.2,3.848290307,57.49831707,12000000.0,7.443837428999999,55.02595122
2015,AFG,1839,116000000.0,0.840718528,60.71717073,723000000.0,4.712457804,66.37697561
2015,ALB,4,7000000.0,2.8000000010000003,78.01446341,763000000.0,-0.219147178,81.58780488
2015,DZA,16,883000000.0,3.763466957,75.04253659,44000000.0,-62.07591958,71.82631707
2015,ARG,1,20000000.0,2.647271419,76.33421951,7500000.0,2.9622363110000003,73.02563415
2015,ARM,2,10500000.0,3.0,74.79712195,458000000.0,3.97194515,75.42621951
2015,AUS,7,1529000000.0,2.240028575,82.45121951,1529000000.0,2.240028575,82.45121951
2015,BHR,18,17000000.0,2.862955875,76.81909756,17000000.0,2.862955875,76.81909756
2015,BGD,463,625000000.0,6.5526333160000005,72.00119512,2858000000.0,7.933744292999999,68.34856098
2015,BIH,6,215165420.2,3.0348267239999998,76.58858537,215165420.2,3.1511913810000003,76.33770732
2015,BRA,5,230000000.0,-3.7692526689999997,74.67587805,207000000.0,3.0832859669999997,74.18202439
2015,BGR,2,3000000.0,3.617442633,74.46585366,458000000.0,3.97194515,75.42621951
2015,BFA,4,8000000.0,4.021049409,58.93129268,7500000.0,5.962581591,58.45721951
2015,BDI,97,1000000.0,-3.904919353,57.10704878,1000000.0,6.91618781,59.02390244
2015,CMR,74,7000000.0,5.773247581000001,55.93439024,183000000.0,2.6526936230000002,53.04887805
2015,CAN,5,413000000.0,0.941675857,82.13763415,528000000.0,2.5961480409999997,78.74146341
2015,CAF,45,7000000.0,4.799886081,51.41912195,116000000.0,4.906045175,63.71073171
2015,TCD,26,30500000.0,1.799999521,51.87331707,183000000.0,2.6526936230000002,53.04887805
2015,CHL,1,144000000.0,2.305566995,81.78756098,248000000.0,3.251202425,74.78073171
2015,CHN,15,1143000000.0,6.9183364229999995,75.98634146,116000000.0,0.840718528,60.71717073
2015,COL,133,207000000.0,3.0832859669999997,74.18202439,248000000.0,3.251202425,74.78073171
2015,CYP,3,23500000.0,1.6792737290000002,80.30709756,23500000.0,1.6792737290000002,80.30709756
2015,CZE,4,36000000.0,4.535628699,79.47317073,101000000.0,1.7207335,81.0902439
2015,COD,109,1000000.0,6.91618781,59.02390244,1000000.0,-3.904919353,57.10704878
2015,DNK,4,46000000.0,1.606086132,81.1,101000000.0,1.7207335,81.0902439
2015,DJI,0,1000000.0,6.500508308,62.28565854,1000000.0,2.698211474,55.68558537
2015,ECU,1,27000000.0,0.157743724,76.10292683,207000000.0,3.0832859669999997,74.18202439
2015,EGY,577,1404000000.0,4.2,71.31695122,44000000.0,-62.07591958,71.82631707
2015,EST,2,18000000.0,1.444213103,77.13170732,118000000.0,-2.828240814,70.90853659
